Unnamed: 0,abv,id,name_x,style,brewery_id,ounces,ID,name_y,city,state,city_state
1404,0.05,2413,Cali Creamin',Cream Ale,111,12.0,111,Mother Earth Brew Company,Vista, CA,"Vista,  CA"
1405,0.05,419,Second Wind Pale Ale,American Pale Ale (APA),540,12.0,540,Mother Earth Brewing Company,Kinston, NC,"Kinston,  NC"
1406,0.05,408,Sunny Haze,Hefeweizen,540,12.0,540,Mother Earth Brewing Company,Kinston, NC,"Kinston,  NC"
1407,0.05,2237,Towhead,American Blonde Ale,188,12.0,188,Mother's Brewing,Springfield, MO,"Springfield,  MO"
1408,0.07,2208,Lil' Helper,American IPA,188,12.0,188,Mother's Brewing,Springfield, MO,"Springfield,  MO"
1409,0.08,1952,Train Wreck,American Amber / Red Ale,260,16.0,260,Mountain Town Brewing Company ,Mount Pleasant, MI,"Mount Pleasant,  MI"
1410,0.09,768,Full Moon Belgian White Ale,Witbier,507,12.0,507,Mudshark Brewing Company,Lake Havasu City, AZ,"Lake Havasu City,  AZ"
1411,0.07,625,Desert Magic IPA,American IPA,507,12.0,507,Mudshark Brewing Company,Lake Havasu City, AZ,"Lake Havasu City,  AZ"
1412,0.04,326,Up River Light,Light Lager,507,12.0,507,Mudshark Brewing Company,Lake Havasu City, AZ,"Lake Havasu City,  AZ"
1413,0.09,132,Full Moon Belgian White Ale (2007),Witbier,507,12.0,507,Mudshark Brewing Company,Lake Havasu City, AZ,"Lake Havasu City,  AZ"
1414,0.06,131,Dry Heat Hefeweizen (2006),Hefeweizen,507,12.0,507,Mudshark Brewing Company,Lake Havasu City, AZ,"Lake Havasu City,  AZ"
1415,0.05,1598,Mustang Sixty-Six,American Amber / Red Lager,366,12.0,366,Mustang Brewing Company,Mustang, OK,"Mustang,  OK"
1416,0.04,862,Mustang '33,American Pale Lager,366,12.0,366,Mustang Brewing Company,Mustang, OK,"Mustang,  OK"
1417,0.04,699,Session '33 (2011),American Pale Lager,366,12.0,366,Mustang Brewing Company,Mustang, OK,"Mustang,  OK"
1418,0.05,421,Mustang Golden Ale,American Blonde Ale,366,12.0,366,Mustang Brewing Company,Mustang, OK,"Mustang,  OK"
1419,0.05,420,Washita Wheat,American Pale Wheat Ale,366,12.0,366,Mustang Brewing Company,Mustang, OK,"Mustang,  OK"
1420,0.04,2345,Gansett Light,Light Lager,143,16.0,143,Narragansett Brewing Company,Providence, RI,"Providence,  RI"
1421,0.05,2224,Bohemian Pils,American Pilsner,143,16.0,143,Narragansett Brewing Company,Providence, RI,"Providence,  RI"
1422,0.05,1775,Autocrat Coffee Milk Stout,Milk / Sweet Stout,143,16.0,143,Narragansett Brewing Company,Providence, RI,"Providence,  RI"
1423,0.09,1291,Narragansett Bohemian Pilsner,German Pilsener,143,16.0,143,Narragansett Brewing Company,Providence, RI,"Providence,  RI"
1424,0.04,1093,Narragansett Summer Ale,American Pale Wheat Ale,143,12.0,143,Narragansett Brewing Company,Providence, RI,"Providence,  RI"
1425,0.05,580,Narragansett Cream Ale,Cream Ale,143,16.0,143,Narragansett Brewing Company,Providence, RI,"Providence,  RI"
1426,0.04,403,Narragansett Summer Ale,American Pale Wheat Ale,143,16.0,143,Narragansett Brewing Company,Providence, RI,"Providence,  RI"
1427,0.07,316,Narragansett Porter,American Porter,143,16.0,143,Narragansett Brewing Company,Providence, RI,"Providence,  RI"
1428,0.07,315,Narragansett Bock,Bock,143,16.0,143,Narragansett Brewing Company,Providence, RI,"Providence,  RI"
1429,0.06,314,Narragansett Fest Lager,Märzen / Oktoberfest,143,16.0,143,Narragansett Brewing Company,Providence, RI,"Providence,  RI"
1430,0.05,1537,Undun Blonde Ale,American Blonde Ale,387,16.0,387,Natian Brewery,Portland, OR,"Portland,  OR"
1431,0.07,1536,CuDa Cascadian Dark Ale,American Black Ale,387,16.0,387,Natian Brewery,Portland, OR,"Portland,  OR"
1432,0.09,1265,Old Grogham Imperial India Pale Ale,American Double / Imperial IPA,387,16.0,387,Natian Brewery,Portland, OR,"Portland,  OR"
1433,0.09,747,Old Grogham Imperial India Pale Ale (2012),American Double / Imperial IPA,387,16.0,387,Natian Brewery,Portland, OR,"Portland,  OR"
1434,0.07,746,CuDa Cascadian Dark Ale (2012),American Black Ale,387,16.0,387,Natian Brewery,Portland, OR,"Portland,  OR"
1435,0.05,654,Undun Blonde Ale (2012),American Blonde Ale,387,16.0,387,Natian Brewery,Portland, OR,"Portland,  OR"
1436,0.06,1705,Wick For Brains,Pumpkin Ale,337,12.0,337,Nebraska Brewing Company,Papillion, NE,"Papillion,  NE"
1437,0.07,1148,Nebraska India Pale Ale,American IPA,337,12.0,337,Nebraska Brewing Company,Papillion, NE,"Papillion,  NE"
1438,0.05,1147,EOS Hefeweizen,Hefeweizen,337,12.0,337,Nebraska Brewing Company,Papillion, NE,"Papillion,  NE"
1439,0.05,1146,Brunette Nut Brown Ale,English Brown Ale,337,12.0,337,Nebraska Brewing Company,Papillion, NE,"Papillion,  NE"
1440,0.06,1145,Cardinal Pale Ale,American Pale Ale (APA),337,12.0,337,Nebraska Brewing Company,Papillion, NE,"Papillion,  NE"
1441,0.07,1758,County Line IPA,American IPA,325,12.0,325,Neshaminy Creek Brewing Company,Croydon, PA,"Croydon,  PA"
1442,0.05,1757,Trauger Pilsner,German Pilsener,325,12.0,325,Neshaminy Creek Brewing Company,Croydon, PA,"Croydon,  PA"
1443,0.04,2475,Slow Ride,American IPA,82,12.0,82,New Belgium Brewing Company,Fort Collins, CO,"Fort Collins,  CO"
1444,0.07,2230,Ranger IPA,American IPA,82,12.0,82,New Belgium Brewing Company,Fort Collins, CO,"Fort Collins,  CO"
1445,0.05,1987,Shift,American Pale Lager,82,12.0,82,New Belgium Brewing Company,Fort Collins, CO,"Fort Collins,  CO"
1446,0.06,1978,1554 Black Lager,Euro Dark Lager,82,12.0,82,New Belgium Brewing Company,Fort Collins, CO,"Fort Collins,  CO"
1447,0.05,1975,Blue Paddle,Czech Pilsener,82,12.0,82,New Belgium Brewing Company,Fort Collins, CO,"Fort Collins,  CO"
1448,0.06,1737,California Route,American Amber / Red Lager,82,12.0,82,New Belgium Brewing Company,Fort Collins, CO,"Fort Collins,  CO"
1449,0.05,1707,Snapshot,American Pale Wheat Ale,82,16.0,82,New Belgium Brewing Company,Fort Collins, CO,"Fort Collins,  CO"
1450,0.05,1690,Sunshine Wheat Beer,American Pale Wheat Ale,82,12.0,82,New Belgium Brewing Company,Fort Collins, CO,"Fort Collins,  CO"
1451,0.05,1586,Fat Tire Amber Ale,American Amber / Red Ale,82,12.0,82,New Belgium Brewing Company,Fort Collins, CO,"Fort Collins,  CO"
1452,0.05,952,Shift (1),American Pale Lager,82,12.0,82,New Belgium Brewing Company,Fort Collins, CO,"Fort Collins,  CO"
1453,0.05,748,Fat Tire Amber Ale (2011),American Amber / Red Ale,82,12.0,82,New Belgium Brewing Company,Fort Collins, CO,"Fort Collins,  CO"
1454,0.05,578,Shift,American Pale Lager,82,16.0,82,New Belgium Brewing Company,Fort Collins, CO,"Fort Collins,  CO"
1455,0.07,564,Ranger IPA,American IPA,82,16.0,82,New Belgium Brewing Company,Fort Collins, CO,"Fort Collins,  CO"
1456,0.05,563,Fat Tire Amber Ale,American Amber / Red Ale,82,16.0,82,New Belgium Brewing Company,Fort Collins, CO,"Fort Collins,  CO"
1457,0.07,115,Ranger IPA (Current),American IPA,82,12.0,82,New Belgium Brewing Company,Fort Collins, CO,"Fort Collins,  CO"
1458,0.05,72,Sunshine Wheat Beer (2009),American Pale Wheat Ale,82,12.0,82,New Belgium Brewing Company,Fort Collins, CO,"Fort Collins,  CO"
1459,0.05,71,Fat Tire Amber Ale (2008),American Amber / Red Ale,82,12.0,82,New Belgium Brewing Company,Fort Collins, CO,"Fort Collins,  CO"
1460,0.03,1417,Weiss Trash Culture,Berliner Weissbier,410,12.0,410,New England Brewing Company,Woodbridge, CT,"Woodbridge,  CT"
1461,0.06,885,Sea Hag IPA,American IPA,410,12.0,410,New England Brewing Company,Woodbridge, CT,"Woodbridge,  CT"
1462,0.05,884,Elm City Pilsner,American Pilsner,410,12.0,410,New England Brewing Company,Woodbridge, CT,"Woodbridge,  CT"
1463,0.05,757,Atlantic Amber Ale (2004),American Amber / Red Ale,410,12.0,410,New England Brewing Company,Woodbridge, CT,"Woodbridge,  CT"
1464,0.09,568,668 Neighbor of the Beast12 oz.,Belgian Pale Ale,410,12.0,410,New England Brewing Company,Woodbridge, CT,"Woodbridge,  CT"
1465,0.09,320,Gandhi-Bot Double IPA (12 oz.),American Double / Imperial IPA,410,12.0,410,New England Brewing Company,Woodbridge, CT,"Woodbridge,  CT"
1466,0.09,43,668 Neighbor of the Beast (16 oz.) (2010),Belgian Pale Ale,410,16.0,410,New England Brewing Company,Woodbridge, CT,"Woodbridge,  CT"
1467,0.09,42,Gandhi-Bot Double IPA (16 oz.) (2010),American Double / Imperial IPA,410,16.0,410,New England Brewing Company,Woodbridge, CT,"Woodbridge,  CT"
1468,0.05,41,Elm City Lager (2007),American Pilsner,410,12.0,410,New England Brewing Company,Woodbridge, CT,"Woodbridge,  CT"
1469,0.05,40,Atlantic Amber Ale (2007),American Amber / Red Ale,410,12.0,410,New England Brewing Company,Woodbridge, CT,"Woodbridge,  CT"
1470,0.06,39,Sea Hag IPA (Current),American IPA,410,12.0,410,New England Brewing Company,Woodbridge, CT,"Woodbridge,  CT"
1471,0.05,2272,Rebirth Pale Ale,American Pale Ale (APA),174,12.0,174,New Orleans Lager & Ale Brewing ...,New Orleans, LA,"New Orleans,  LA"
1472,0.07,1582,Irish Channel Stout,American Stout,174,16.0,174,New Orleans Lager & Ale Brewing ...,New Orleans, LA,"New Orleans,  LA"
1473,0.09,1114,MechaHopzilla,American Double / Imperial IPA,174,16.0,174,New Orleans Lager & Ale Brewing ...,New Orleans, LA,"New Orleans,  LA"
1474,0.07,486,Hopitoulas IPA,American IPA,174,16.0,174,New Orleans Lager & Ale Brewing ...,New Orleans, LA,"New Orleans,  LA"
1475,0.04,485,NOLA Brown Ale,English Dark Mild Ale,174,12.0,174,New Orleans Lager & Ale Brewing ...,New Orleans, LA,"New Orleans,  LA"
1476,0.05,484,NOLA Blonde Ale,American Blonde Ale,174,12.0,174,New Orleans Lager & Ale Brewing ...,New Orleans, LA,"New Orleans,  LA"
1477,0.06,2043,Skylight,Dunkelweizen,241,12.0,241,New Republic Brewing Company,College Station, TX,"College Station,  TX"
1478,0.06,2042,Kadigan,American Blonde Ale,241,12.0,241,New Republic Brewing Company,College Station, TX,"College Station,  TX"
1479,0.05,2041,Dammit Jim!,American Amber / Red Ale,241,12.0,241,New Republic Brewing Company,College Station, TX,"College Station,  TX"
1480,0.05,646,Nut Brown Ale,English Brown Ale,518,12.0,518,New South Brewing Company,Myrtle Beach, SC,"Myrtle Beach,  SC"
1481,0.05,165,White Ale,Witbier,518,12.0,518,New South Brewing Company,Myrtle Beach, SC,"Myrtle Beach,  SC"
1482,0.04,2050,Cream Ale,Cream Ale,238,12.0,238,Newburgh Brewing Company,Newburgh, NY,"Newburgh,  NY"
1483,0.07,915,Green Head IPA,American IPA,495,12.0,495,Newburyport Brewing Company,Newburyport, MA,"Newburyport,  MA"
1484,0.05,914,Plum Island Belgian White,Witbier,495,12.0,495,Newburyport Brewing Company,Newburyport, MA,"Newburyport,  MA"
1485,0.06,913,Newburyport Pale Ale,American Pale Ale (APA),495,12.0,495,Newburyport Brewing Company,Newburyport, MA,"Newburyport,  MA"
1486,0.06,1811,Marblehead,American Amber / Red Ale,305,16.0,305,Night Shift Brewing,Everett, MA,"Everett,  MA"
1487,0.05,1622,Jam Session,American Pale Ale (APA),359,16.0,359,NoDa Brewing Company,Charlotte, NC,"Charlotte,  NC"
1488,0.07,1621,Hop Drop 'N Roll IPA,American IPA,359,16.0,359,NoDa Brewing Company,Charlotte, NC,"Charlotte,  NC"
1489,0.06,1307,Paleo IPA,English India Pale Ale (IPA),431,12.0,431,North Country Brewing Company,Slippery Rock, PA,"Slippery Rock,  PA"
1490,0.06,1306,Buck Snort Stout,American Stout,431,12.0,431,North Country Brewing Company,Slippery Rock, PA,"Slippery Rock,  PA"
1491,0.06,1305,Station 33 Firehouse Red,Irish Red Ale,431,12.0,431,North Country Brewing Company,Slippery Rock, PA,"Slippery Rock,  PA"
1492,0.04,1304,Slimy Pebble Pils,German Pilsener,431,12.0,431,North Country Brewing Company,Slippery Rock, PA,"Slippery Rock,  PA"
1493,0.04,2692,Get Together,American IPA,0,16.0,0,NorthGate Brewing ,Minneapolis, MN,"Minneapolis,  MN"
1494,0.05,2691,Maggie's Leap,Milk / Sweet Stout,0,16.0,0,NorthGate Brewing ,Minneapolis, MN,"Minneapolis,  MN"
1495,0.05,2690,Wall's End,English Brown Ale,0,16.0,0,NorthGate Brewing ,Minneapolis, MN,"Minneapolis,  MN"
1496,0.06,2689,Pumpion,Pumpkin Ale,0,16.0,0,NorthGate Brewing ,Minneapolis, MN,"Minneapolis,  MN"
1497,0.06,2688,Stronghold,American Porter,0,16.0,0,NorthGate Brewing ,Minneapolis, MN,"Minneapolis,  MN"
1498,0.06,2687,Parapet ESB,Extra Special / Strong Bitter (ESB),0,16.0,0,NorthGate Brewing ,Minneapolis, MN,"Minneapolis,  MN"
1499,0.07,1854,Blue Boots IPA,American IPA,293,16.0,293,Northampton Brewery,Northamtpon, MA,"Northamtpon,  MA"
1500,0.06,1227,Hoppy Bitch IPA,American IPA,450,16.0,450,Northwest Brewing Company,Pacific, WA,"Pacific,  WA"
1501,0.06,1226,Three Skulls Ale Pale Ale,American Pale Ale (APA),450,16.0,450,Northwest Brewing Company,Pacific, WA,"Pacific,  WA"
1502,0.04,541,Walter's Premium Pilsener Beer,German Pilsener,529,12.0,529,Northwoods Brewpub,Eau Claire, WI,"Eau Claire,  WI"
1503,0.04,109,Floppin' Crappie,American Pale Wheat Ale,529,12.0,529,Northwoods Brewpub,Eau Claire, WI,"Eau Claire,  WI"
1504,0.04,1917,Left of the Dial IPA,American IPA,271,12.0,271,Notch Brewing Company,Ipswich, MA,"Ipswich,  MA"
1505,0.04,1190,Notch Session Pils,Czech Pilsener,271,12.0,271,Notch Brewing Company,Ipswich, MA,"Ipswich,  MA"
1506,0.06,1264,O'Fallon Pumpkin Beer,Pumpkin Ale,442,12.0,442,O'Fallon Brewery,O'Fallon, MO,"O'Fallon,  MO"
1507,0.06,1258,5 Day IPA,American IPA,442,12.0,442,O'Fallon Brewery,O'Fallon, MO,"O'Fallon,  MO"
1508,0.05,128,O'Fallon Wheach,Fruit / Vegetable Beer,442,12.0,442,O'Fallon Brewery,O'Fallon, MO,"O'Fallon,  MO"
1509,0.07,2331,Watershed IPA,American IPA,150,12.0,150,Oakshire Brewing,Eugene, OR,"Eugene,  OR"
